Gene_set_up,Term_up,Overlap_up,P-value_up,Adjusted P-value_up,Old P-value_up,Old Adjusted P-value_up,Odds Ratio_up,Combined Score_up,Genes_up,Compound,Gene_set_dn,Term_dn,Overlap_dn,P-value_dn,Adjusted P-value_dn,Old P-value_dn,Old Adjusted P-value_dn,Odds Ratio_dn,Combined Score_dn,Genes_dn,Consensus_connectivity
LINCS_L1000_Chem_Pert_Consensus_Sigs,MW-A1-18 Down,2/246,0.0040177678292462,0.0957483995431995,0,0,26.97814207650273,148.83918672360818,FCN3;EMP1,mw-a1-18,LINCS_L1000_Chem_Pert_Consensus_Sigs,MW-A1-18 Up,1/248,0.0836487388013027,0.0842981386900492,0,0,13.323886639676113,33.05828058514445,ANGPT2,8.537635822509916
LINCS_L1000_Chem_Pert_Consensus_Sigs,BTS Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,PROS1;EMP1,bts,LINCS_L1000_Chem_Pert_Consensus_Sigs,BTS Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,ABT-239 Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,HEXB;EMP1,abt-239,LINCS_L1000_Chem_Pert_Consensus_Sigs,ABT-239 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,Leu-Enkephalin Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,FCN3;EMP1,leu-enkephalin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Leu-Enkephalin Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,CLDN5,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,Vecuronium Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,HEXB;EMP1,vecuronium,LINCS_L1000_Chem_Pert_Consensus_Sigs,Vecuronium Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,VWF,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,PCI-29732 Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,HEXB;EMP1,pci-29732,LINCS_L1000_Chem_Pert_Consensus_Sigs,PCI-29732 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,Fluphenazine Up,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,HEXB;EMP1,fluphenazine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Fluphenazine Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,Duloxetine Up,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,HEXB;EMP1,duloxetine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Duloxetine Up,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,EI-231 Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,FCN3;EMP1,ei-231,LINCS_L1000_Chem_Pert_Consensus_Sigs,EI-231 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,MECOM,8.537602531725058
LINCS_L1000_Chem_Pert_Consensus_Sigs,L-733060 Down,1/250,0.0957483995431995,0.0957483995431995,0,0,11.327022375215146,26.57354977580402,EMP1,l-733060,LINCS_L1000_Chem_Pert_Consensus_Sigs,L-733060 Down,2/250,0.0031356123465453,0.0193558126625532,0,0,31.846774193548388,183.59444936913107,MECOM;VWF,8.535018224957737
LINCS_L1000_Chem_Pert_Consensus_Sigs,Swainsonine Down,1/250,0.0957483995431995,0.0957483995431995,0,0,11.327022375215146,26.57354977580402,EMP1,swainsonine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Swainsonine Down,2/250,0.0031356123465453,0.0193558126625532,0,0,31.846774193548388,183.59444936913107,MECOM;VWF,8.535018224957737
LINCS_L1000_Chem_Pert_Consensus_Sigs,YL-58 Up,1/250,0.0957483995431995,0.0957483995431995,0,0,11.327022375215146,26.57354977580402,SOHLH2,yl-58,LINCS_L1000_Chem_Pert_Consensus_Sigs,YL-58 Up,2/250,0.0031356123465453,0.0193558126625532,0,0,31.846774193548388,183.59444936913107,MECOM;VWF,8.535018224957737
LINCS_L1000_Chem_Pert_Consensus_Sigs,7-Aminocephalosporanic-Acid Down,2/247,0.004049753493788,0.0957483995431995,0,0,26.866666666666667,148.01113359835426,PROS1;EMP1,7-aminocephalosporanic-acid,LINCS_L1000_Chem_Pert_Consensus_Sigs,7-Aminocephalosporanic-Acid Up,1/249,0.0839734880768169,0.0842981386900492,0,0,13.269489247311828,32.87189728093677,MECOM,8.52660670711278
LINCS_L1000_Chem_Pert_Consensus_Sigs,STK-397047 Up,2/248,0.0040818594270441,0.0957483995431995,0,0,26.75609756097561,147.19071487197914,FCN3;EMP1,stk-397047,LINCS_L1000_Chem_Pert_Consensus_Sigs,STK-397047 Up,1/248,0.0836487388013027,0.0842981386900492,0,0,13.323886639676113,33.05828058514445,NR4A1,8.526573250234422
LINCS_L1000_Chem_Pert_Consensus_Sigs,BW-180C Up,2/248,0.0040818594270441,0.0957483995431995,0,0,26.75609756097561,147.19071487197914,HEXB;EMP1,bw-180c,LINCS_L1000_Chem_Pert_Consensus_Sigs,BW-180C Up,1/248,0.0836487388013027,0.0842981386900492,0,0,13.323886639676113,33.05828058514445,MECOM,8.526573250234422
LINCS_L1000_Chem_Pert_Consensus_Sigs,Neostigmine Down,2/248,0.0040818594270441,0.0957483995431995,0,0,26.75609756097561,147.19071487197914,HEXB;EMP1,neostigmine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Neostigmine Up,1/249,0.0839734880768169,0.0842981386900492,0,0,13.269489247311828,32.87189728093677,ANGPT2,8.521085740035799
LINCS_L1000_Chem_Pert_Consensus_Sigs,Clorsulon Down,2/249,0.0041140855531755,0.0957483995431995,0,0,26.64642375168691,146.377830607865,FCN3;HEXB,clorsulon,LINCS_L1000_Chem_Pert_Consensus_Sigs,Clorsulon Down,1/249,0.0839734880768169,0.0842981386900492,0,0,13.269489247311828,32.87189728093677,MECOM,8.51558524733414
LINCS_L1000_Chem_Pert_Consensus_Sigs,Mestranol Down,2/249,0.0041140855531755,0.0957483995431995,0,0,26.64642375168691,146.377830607865,HEXB;EMP1,mestranol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Mestranol Down,1/249,0.0839734880768169,0.0842981386900492,0,0,13.269489247311828,32.87189728093677,MECOM,8.51558524733414
LINCS_L1000_Chem_Pert_Consensus_Sigs,Bromopride Up,2/249,0.0041140855531755,0.0957483995431995,0,0,26.64642375168691,146.377830607865,PROS1;EMP1,bromopride,LINCS_L1000_Chem_Pert_Consensus_Sigs,Bromopride Up,1/249,0.0839734880768169,0.0842981386900492,0,0,13.269489247311828,32.87189728093677,MECOM,8.51558524733414
LINCS_L1000_Chem_Pert_Consensus_Sigs,UNC-0638 Up,2/249,0.0041140855531755,0.0957483995431995,0,0,26.64642375168691,146.377830607865,HEXB;EMP1,unc-0638,LINCS_L1000_Chem_Pert_Consensus_Sigs,UNC-0638 Down,1/249,0.0839734880768169,0.0842981386900492,0,0,13.269489247311828,32.87189728093677,VWF,8.51558524733414
LINCS_L1000_Chem_Pert_Consensus_Sigs,SB-218078 Up,1/235,0.0902386157269753,0.0957483995431995,0,0,12.062271062271062,29.013354426090743,HEXB,sb-218078,LINCS_L1000_Chem_Pert_Consensus_Sigs,SB-218078 Up,1/235,0.0794180095954306,0.0842981386900492,0,0,14.073361823361823,35.64824932276325,MECOM,7.003008089886201
LINCS_L1000_Chem_Pert_Consensus_Sigs,Narciclasine Up,1/237,0.0909749466079494,0.0957483995431995,0,0,11.958837772397096,28.66738056511164,EMP1,narciclasine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Narciclasine Up,1/237,0.0800699786570373,0.0842981386900492,0,0,13.95268361581921,35.22849313257054,NR4A1,6.979894057105229
LINCS_L1000_Chem_Pert_Consensus_Sigs,CHEMBL-399379 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,chembl-399379,LINCS_L1000_Chem_Pert_Consensus_Sigs,CHEMBL-399379 Up,1/231,0.0781128832591342,0.0842981386900492,0,0,14.321014492753624,36.51286252103994,VWF,6.958107546771291
LINCS_L1000_Chem_Pert_Consensus_Sigs,Syringic-Acid Down,1/239,0.0917107559627223,0.0957483995431995,0,0,11.857142857142858,28.328085107499632,EMP1,syringic-acid,LINCS_L1000_Chem_Pert_Consensus_Sigs,Syringic-Acid Down,1/239,0.0807215519095374,0.0842981386900492,0,0,13.834033613445378,34.816799632187255,NR4A1,6.9569626398186974
LINCS_L1000_Chem_Pert_Consensus_Sigs,KO-143 Up,1/232,0.0891331408738941,0.0957483995431995,0,0,12.22077922077922,29.54524990317953,EMP1,ko-143,LINCS_L1000_Chem_Pert_Consensus_Sigs,KO-143 Down,1/247,0.0833238908529418,0.0842981386900492,0,0,13.378726287262872,33.24640194313252,NR4A1,6.952790693978654
LINCS_L1000_Chem_Pert_Consensus_Sigs,LY-2606368 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,ly-2606368,LINCS_L1000_Chem_Pert_Consensus_Sigs,LY-2606368 Up,1/233,0.0787656445399449,0.0842981386900492,0,0,14.196120689655173,36.07629430715471,NR4A1,6.946401469969649
LINCS_L1000_Chem_Pert_Consensus_Sigs,PF-04217903 Down,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,pf-04217903,LINCS_L1000_Chem_Pert_Consensus_Sigs,PF-04217903 Down,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,MECOM,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,NU-7441 Down,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,nu-7441,LINCS_L1000_Chem_Pert_Consensus_Sigs,NU-7441 Down,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,VWF,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1456456 Down,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,HEXB,sa-1456456,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-1456456 Down,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,NR4A1,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,Anisomycin Up,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,anisomycin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Anisomycin Up,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,NR4A1,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,MLN-0128 Up,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,mln-0128,LINCS_L1000_Chem_Pert_Consensus_Sigs,MLN-0128 Up,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,VWF,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0415556-1 Down,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,vu-0415556-1,LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0415556-1 Down,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,MECOM,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,Avermectin Up,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,PROS1,avermectin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Avermectin Up,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,NR4A1,6.945564486884402
LINCS_L1000_Chem_Pert_Consensus_Sigs,JZL-184 Up,1/244,0.093547999824044,0.0957483995431995,0,0,11.610229276895945,27.507891072209866,PROS1,jzl-184,LINCS_L1000_Chem_Pert_Consensus_Sigs,JZL-184 Down,1/237,0.0800699786570373,0.0842981386900492,0,0,13.95268361581921,35.22849313257054,VWF,6.940026841015355
LINCS_L1000_Chem_Pert_Consensus_Sigs,ARG-A1-22 Down,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,arg-a1-22,LINCS_L1000_Chem_Pert_Consensus_Sigs,ARG-A1-22 Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,VWF,6.939905844947836
LINCS_L1000_Chem_Pert_Consensus_Sigs,beta-CCP Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,beta-ccp,LINCS_L1000_Chem_Pert_Consensus_Sigs,beta-CCP Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,VWF,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Dilazep-Hcl Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,dilazep-hcl,LINCS_L1000_Chem_Pert_Consensus_Sigs,Dilazep-Hcl Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,ANGPT2,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,VX-661 Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,vx-661,LINCS_L1000_Chem_Pert_Consensus_Sigs,VX-661 Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,MECOM,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Clocortolone Up,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,PROS1,clocortolone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Clocortolone Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,CKMT2,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,PYM-50028 Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,pym-50028,LINCS_L1000_Chem_Pert_Consensus_Sigs,PYM-50028 Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,NR4A1,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,QL-XII-47 Up,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,ql-xii-47,LINCS_L1000_Chem_Pert_Consensus_Sigs,QL-XII-47 Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,NR4A1,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Cercosporin Up,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,cercosporin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Cercosporin Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,NR4A1,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Flunarizine Up,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,HEXB,flunarizine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Flunarizine Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,VWF,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Piroximone Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,piroximone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Piroximone Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,MECOM,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Methylstat Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,methylstat,LINCS_L1000_Chem_Pert_Consensus_Sigs,Methylstat Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,MECOM,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,Benfotiamine Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,benfotiamine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Benfotiamine Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,NR4A1,6.934210886929266
LINCS_L1000_Chem_Pert_Consensus_Sigs,BI-D1870 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,bi-d1870,LINCS_L1000_Chem_Pert_Consensus_Sigs,BI-D1870 Up,1/236,0.0797440436207247,0.0842981386900492,0,0,14.012765957446808,35.43734944944773,NR4A1,6.9290180043997065
LINCS_L1000_Chem_Pert_Consensus_Sigs,1-Phenylbiguanide Up,1/239,0.0917107559627223,0.0957483995431995,0,0,11.857142857142858,28.328085107499632,FCN3,1-phenylbiguanide,LINCS_L1000_Chem_Pert_Consensus_Sigs,1-Phenylbiguanide Down,1/244,0.0823487547067955,0.0842981386900492,0,0,13.545953360768175,33.82142723079559,MECOM,6.928778515335207
LINCS_L1000_Chem_Pert_Consensus_Sigs,Eticlopride Down,1/236,0.0906068463642597,0.0957483995431995,0,0,12.01033434650456,28.83952111861742,EMP1,eticlopride,LINCS_L1000_Chem_Pert_Consensus_Sigs,Eticlopride Up,1/248,0.0836487388013027,0.0842981386900492,0,0,13.323886639676113,33.05828058514445,MECOM,6.9239069189239775
LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C103443N Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,ku-c103443n,LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C103443N Down,1/239,0.0807215519095374,0.0842981386900492,0,0,13.834033613445378,34.816799632187255,MECOM,6.922990772667999
LINCS_L1000_Chem_Pert_Consensus_Sigs,Mitomycin-C Up,1/244,0.093547999824044,0.0957483995431995,0,0,11.610229276895945,27.507891072209866,EMP1,mitomycin-c,LINCS_L1000_Chem_Pert_Consensus_Sigs,Mitomycin-C Down,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,ANGPT2,6.922917162135252
LINCS_L1000_Chem_Pert_Consensus_Sigs,Tcv-Cys Up,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,tcv-cys,LINCS_L1000_Chem_Pert_Consensus_Sigs,Tcv-Cys Up,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,NR4A1,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ro-90-7501 Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,ro-90-7501,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ro-90-7501 Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,NR4A1,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,GS-9973 Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,gs-9973,LINCS_L1000_Chem_Pert_Consensus_Sigs,GS-9973 Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,NR4A1,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-14R Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,ku-14r,LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-14R Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,VWF,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,NCS-382 Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,HEXB,ncs-382,LINCS_L1000_Chem_Pert_Consensus_Sigs,NCS-382 Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,NR4A1,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,Dimethadione Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,dimethadione,LINCS_L1000_Chem_Pert_Consensus_Sigs,Dimethadione Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,MECOM,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,T-0070907 Up,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,HEXB,t-0070907,LINCS_L1000_Chem_Pert_Consensus_Sigs,T-0070907 Up,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,MECOM,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,Mannitol Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,FCN3,mannitol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Mannitol Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,NR4A1,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,Icilin Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,icilin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Icilin Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,VWF,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-90030 Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,EMP1,sa-90030,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-90030 Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,VWF,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,CP-724714 Down,1/242,0.0928134928675034,0.0957483995431995,0,0,11.70776526378186,27.831269353724167,HEXB,cp-724714,LINCS_L1000_Chem_Pert_Consensus_Sigs,CP-724714 Down,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,NR4A1,6.922901482385191
LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR3 ALARIN Up,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,galr3,LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR3 GALANIN Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,NR4A1,6.922887400473135
LINCS_L1000_Chem_Pert_Consensus_Sigs,Hydrocotarnine Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,hydrocotarnine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Hydrocotarnine Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,MECOM,6.922887400473135
LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0415011 Down,1/240,0.0920784651859131,0.0957483995431995,0,0,11.806933652121936,28.160884911121965,EMP1,vu-0415011,LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0415011 Up,1/245,0.0826738988226842,0.0842981386900492,0,0,13.489754098360656,33.62795157434762,VWF,6.917489458325216
LINCS_L1000_Chem_Pert_Consensus_Sigs,Broxuridine Up,1/244,0.093547999824044,0.0957483995431995,0,0,11.610229276895945,27.507891072209866,EMP1,broxuridine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Broxuridine Down,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,MECOM,6.917258520198686
LINCS_L1000_Chem_Pert_Consensus_Sigs,Colistin Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,PROS1,colistin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Colistin Up,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,VWF,6.91725075173709
LINCS_L1000_Chem_Pert_Consensus_Sigs,ZD-7155 Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,zd-7155,LINCS_L1000_Chem_Pert_Consensus_Sigs,ZD-7155 Up,1/245,0.0826738988226842,0.0842981386900492,0,0,13.489754098360656,33.62795157434762,MECOM,6.911794500306646
LINCS_L1000_Chem_Pert_Consensus_Sigs,Moxisylyte Down,1/241,0.092446044133206,0.0957483995431995,0,0,11.757142857142858,27.99528688024924,EMP1,moxisylyte,LINCS_L1000_Chem_Pert_Consensus_Sigs,Moxisylyte Up,1/245,0.0826738988226842,0.0842981386900492,0,0,13.489754098360656,33.62795157434762,MECOM,6.911794500306646
LINCS_L1000_Chem_Pert_Consensus_Sigs,FGFR3 GALP Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,fgfr3,LINCS_L1000_Chem_Pert_Consensus_Sigs,FGFR3 FBS Down,1/240,0.081047190165139,0.0842981386900492,0,0,13.775453277545328,34.613907919373425,CKMT2,6.911724263338407
LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C104220 Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,ku-c104220,LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C104220 Up,1/241,0.0813727295550968,0.0842981386900492,0,0,13.717361111111112,34.41295067526482,VWF,6.911651317383632
LINCS_L1000_Chem_Pert_Consensus_Sigs,Etomidate Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,etomidate,LINCS_L1000_Chem_Pert_Consensus_Sigs,Etomidate Down,1/243,0.0820235117898582,0.0842981386900492,0,0,13.602617079889807,34.016735734758925,VWF,6.911635920007363
LINCS_L1000_Chem_Pert_Consensus_Sigs,Cilomilast Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,cilomilast,LINCS_L1000_Chem_Pert_Consensus_Sigs,Cilomilast Up,1/243,0.0820235117898582,0.0842981386900492,0,0,13.602617079889807,34.016735734758925,NR4A1,6.911635920007363
LINCS_L1000_Chem_Pert_Consensus_Sigs,Salubrinal Up,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,salubrinal,LINCS_L1000_Chem_Pert_Consensus_Sigs,Salubrinal Up,1/243,0.0820235117898582,0.0842981386900492,0,0,13.602617079889807,34.016735734758925,VWF,6.911635920007363
LINCS_L1000_Chem_Pert_Consensus_Sigs,Equilin Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,equilin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Equilin Down,1/243,0.0820235117898582,0.0842981386900492,0,0,13.602617079889807,34.016735734758925,VWF,6.911635920007363
