gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
GO_Biological_Process_2023,prerank,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),0.7385227191605904,1.7837967319264485,0.001,0.008023303035841683,0.953,5/11,6.19%,CLIC2;GSTO1;SRI;CALM2;TRDN
GO_Biological_Process_2023,prerank,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),0.7385227191605904,1.7837967319264485,0.001,0.008023303035841683,0.953,5/11,6.19%,CLIC2;GSTO1;SRI;CALM2;TRDN
GO_Biological_Process_2023,prerank,Regulation Of Mitochondrial Fission (GO:0090140),0.6104073052498734,1.7833626002841543,0.0016638935108153079,0.00807197758340298,0.954,10/24,12.12%,DCN;PPARG;FIS1;VPS35;RALA;LRRK2;KDR;MARCHF5;MFF;CYRIB
GO_Biological_Process_2023,prerank,Osteoclast Differentiation (GO:0030316),0.6086949968857026,1.782917073699242,0.0033500837520938024,0.008114534938856263,0.955,14/25,21.20%,TYROBP;TREM2;OSCAR;GPR183;OSTM1;GLO1;CSF1R;EPHA2;BMP2;SNX10;CSF1;IGSF23;DCSTAMP;ATP6AP1
GO_Biological_Process_2023,prerank,Regulation Of Osteoclast Differentiation (GO:0045670),0.5464807777880116,1.782681419628299,0.001639344262295082,0.008129100109050708,0.956,20/40,22.04%,CCR1;TNFAIP6;TLR3;LILRB4;CEBPB;TMEM64;TLR4;IFNG;IL23A;GPR137B;CCL3;CSF1;POU4F1;TNF;CARTPT;PRXL2A;POU4F2;FSTL3;FBN1;TRAF6
GO_Biological_Process_2023,prerank,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),0.6069571472217219,1.7819643672637884,0.003430531732418525,0.008183388500258697,0.956,12/25,14.58%,HIF1A;TGFBR1;COPS4;HSP90AA1;COPS8;COPS3;ITCH;HSP90AB1;CTNNB1;COPS5;DCUN1D1;COPS6
GO_Biological_Process_2023,prerank,Chromosome Organization (GO:0051276),0.5397647817525488,1.7817797726686149,0.003205128205128205,0.00819583196801476,0.956,19/39,24.63%,HHEX;RB1;HAT1;H3-3A;GEM;CENPH;MYC;H4C9;TOP2A;LIG4;AIFM1;TOP2B;H1-3;NUP133;NUF2;H1-4;NUP155;H1-5;H1-1
GO_Biological_Process_2023,prerank,Melanocyte Differentiation (GO:0030318),0.7585790276236939,1.781636113989132,0.0017006802721088435,0.008200310203074802,0.956,7/10,15.30%,MITF;SLC24A5;ENPP1;LRMDA;OR51E2;KIT;TYRP1
GO_Biological_Process_2023,prerank,Peptidyl-Proline Modification (GO:0018208),0.6035715665642665,1.781059269201577,0.007017543859649123,0.008256253857644454,0.956,15/24,16.88%,FKBP7;PPIC;PPIB;PPIF;PPIL3;PPIL1;P3H2;PPIA;OGFOD1;PPID;PPIG;PPIH;PPIE;PPIL6;NTMT1
GO_Biological_Process_2023,prerank,Monocarboxylic Acid Biosynthetic Process (GO:0072330),0.502613130580458,1.7793306599165388,0.001,0.008450444774387592,0.962,33/59,21.95%,LCP1;DSE;XBP1;ALDH1A2;SCP2;CYP27A1;ALDH1A3;PARK7;CYP7B1;GATM;NDUFAB1;ABCD3;HSD17B10;HSD3B7;OXSM;UST;ACSM5;ACLY;ACMSD;OSBPL9;AMACR;CHST14;SRR;DSEL;CBR4;ACSM3;LIPC;OSBPL1A;OSBP;OSBPL3;GAMT;HTD2;CYP39A1
GO_Biological_Process_2023,prerank,"Wound Healing, Spreading Of Cells (GO:0044319)",0.6014725958369552,1.7792067358026187,0.0016666666666666668,0.008450603385914626,0.963,16/24,22.87%,PDPN;CD44;RHOA;LCP1;ITGB1;ARHGAP24;RHOC;PDCD10;ITGA5;CD151;FLNA;TOR1A;CEACAM1;LRG1;ADAM17;MMP12
GO_Biological_Process_2023,prerank,Microvillus Organization (GO:0032528),0.7338830305803385,1.7786638100864154,0.005376344086021506,0.008498082669279622,0.964,5/11,5.16%,FXYD5;RAP1B;RAP1A;RAP2C;RAP2B
GO_Biological_Process_2023,prerank,Positive Regulation Of Cellular Component Organization (GO:0051130),0.45690073375813267,1.777783639634635,0.001,0.00856512090843403,0.965,46/104,17.00%,LGALS3;ANXA2;S100A10;TREM2;CLEC7A;APOC2;GPC3;AKR1B1;LMAN1;GPX1;TGFBR1;DAB2;RHOC;RPS3;SYK;APOE;RB1;AHNAK;TGFB1;RUNX1;SH3GLB1;PARK7;CLU;TGFB2;TMED9;BCL2L11;BRK1;MTLN;MMP3;CLDN19;SUMO1;VCP;CD151;CCL19;BAX;ABCB7;IFNG;WARS1;SURF4;FNIP1;FNIP2;BID;TFRC;FLOT1;TNF;CBLL1
GO_Biological_Process_2023,prerank,Regulation Of Interleukin-4 Production (GO:0032673),0.6275327915623945,1.7776693000608437,0.0017152658662092624,0.008557255783632898,0.965,11/19,14.06%,FCER1G;HLA-DRB1;CD86;SYK;LGALS9;CEBPB;DDIT3;IRF4;GATA3;ZP3;CLECL1P
GO_Biological_Process_2023,prerank,Protein Secretion (GO:0009306),0.5084918387073224,1.7763727139114263,0.001,0.008696680537243082,0.965,25/58,20.60%,MTTP;ARFGAP3;CANX;RAB8B;RAB13;LTBP2;TVP23B;WLS;PARK7;PDIA4;FAM3B;SEL1L;STEAP3;SVBP;GOLPH3;RAB12;TMEM167A;COPG2;FGG;PCSK5;GAL;COPG1;SLC30A8;AP1G1;RAB8A
GO_Biological_Process_2023,prerank,Signal Peptide Processing (GO:0006465),0.7263214281557553,1.7763546443272948,0.0032414910858995136,0.008684734547494122,0.965,8/12,13.84%,SEC11C;SEC11A;PARL;SPCS2;SPCS1;IMMP2L;SPCS3;PCSK5
GO_Biological_Process_2023,prerank,Regulation Of p38MAPK Cascade (GO:1900744),0.5542723080534434,1.7763441750573665,0.0015527950310559005,0.00867477952088769,0.965,16/36,16.76%,TREM2;SPHK1;SPI1;GADD45A;SORD;LGALS9;IL1B;GADD45B;BMP2;PJA2;EZR;NCF1;DUSP10;CYLD;RELL1;DUSP1
GO_Biological_Process_2023,prerank,Vesicle Coating (GO:0006901),0.5909323394000686,1.7763080139099494,0.0034662045060658577,0.008666807275383475,0.965,13/28,13.94%,TMED10;TMED2;TRAPPC3;TRAPPC6A;PPP6C;TRAPPC4;AP3S1;PEF1;TRAPPC1;CUL3;KLHL12;TRAPPC8;TRAPPC13
GO_Biological_Process_2023,prerank,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.555768823453522,1.7761637623971316,0.0015748031496062992,0.0086627625056574,0.965,20/36,20.16%,IL10;YAP1;ICAM1;CAST;NDNF;NFE2L2;NUPR1;SERPINE1;KDR;TNFAIP3;SEMA5A;RAMP2;GATA3;TNIP2;FGG;MDK;FGB;PKHD1;FGA;CDH5
GO_Biological_Process_2023,prerank,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),0.46556780315726903,1.7756805298405804,0.0014792899408284023,0.008691881577616228,0.965,33/90,15.29%,FABP5;CAV1;IL18;ACSL1;UCP2;LEPR;SYK;CMKLR1;CXCR4;MFAP2;CEBPB;GATM;HADHA;FABP4;CCR2;GJA1;ADIPOQ;PDGFC;EBF2;ADRB2;ADIPOR1;IRF4;FH;G0S2;OMA1;PRLR;TRPM8;TSHR;IL4R;ADIPOR2;APLP2;JAK2;SCD
GO_Biological_Process_2023,prerank,Response To Iron Ion (GO:0010039),0.7287546815499765,1.7753553667093716,0.0017825311942959,0.00872871121227861,0.966,7/12,8.62%,B2M;HIF1A;F3;HFE;HAMP;SLC11A2;BMP6
GO_Biological_Process_2023,prerank,Negative Regulation Of Protein Phosphorylation (GO:0001933),0.43705556164833514,1.7752909075235142,0.001,0.008722653786177708,0.966,65/134,23.84%,SAMSN1;PTPRC;CAV1;GSTP1;NIBAN1;WWTR1;SFN;SORD;CORO1C;PTPN6;EMILIN1;CIB1;PPARG;CDKN1A;RB1;IMPACT;PAK2;TGFB1;KLHL31;MVP;PARK7;FBLN1;TAF7;ENPP1;RTRAF;ENG;CALM2;HSPB1;NCK1;PPIA;PAQR3;GSKIP;LRRK2;DNAJC10;PTPN13;NLRP12;CHP1;GPD1L;PRNP;SFRP2;WARS1;DBNDD2;QARS1;PRR5L;IBTK;DTNBP1;TERF2IP;CEACAM1;RASSF2;GNAQ;SMAD6;CNKSR3;PTEN;CADM4;SIRT2;DEPTOR;MYADM;GREM1;SNCA;PLPP3;PPP1R15B;DKK1;PRKCD;PARD3;IGFBP3
GO_Biological_Process_2023,prerank,Cortical Cytoskeleton Organization (GO:0030865),0.6097103493152018,1.7748562007631214,0.004878048780487805,0.008747688111470947,0.968,12/24,17.37%,RHOQ;PLEK;LCP1;NCKAP1L;RAB13;PPP2R3C;RAC1;EZR;RHOG;NCKAP1;TNF;TRPV4
GO_Biological_Process_2023,prerank,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),0.5652455260160935,1.774730873791314,0.0031645569620253164,0.008753258754475267,0.969,19/34,23.58%,SDCBP;RPL11;HFE;GABARAPL2;EIF3H;PARK7;HSP90AB1;CAMLG;USP9X;UBXN1;UCHL5;TAF9;RYBP;FHIT;NOP53;USP7;KLHL40;BAG5;PSME3IP1
GO_Biological_Process_2023,prerank,Regulation Of Cell-Matrix Adhesion (GO:0001952),0.4978564649952701,1.7745422197826397,0.0015698587127158557,0.008776246683879373,0.97,31/60,23.02%,PLAU;RHOA;THBS1;CORO1C;CIB1;PLEKHA2;ACTG1;SKAP1;BST1;UTRN;SEMA3E;CDKN2A;GPM6B;MYOC;CCR7;VCL;HOXA7;EMP2;CASK;TLN1;LIMCH1;CCL21;CSF1;PIK3CB;PKHD1;FYN;EPHA3;ROCK1;RASA1;CDH13;JAG1
GO_Biological_Process_2023,prerank,Regulation Of Defense Response To Virus (GO:0050688),0.6699214710657428,1.774160555023166,0.001718213058419244,0.008810778170261295,0.972,9/16,9.51%,C1QBP;ZMPSTE24;ELMOD2;ATG5;HERC5;TNFAIP3;PCBP2;ITCH;DHX9
GO_Biological_Process_2023,prerank,Purine-Containing Compound Biosynthetic Process (GO:0072522),0.6565783841624551,1.7740968381192672,0.0033783783783783786,0.008806582368414693,0.972,12/16,23.29%,PRPS1;PNP;PAICS;PPAT;GART;SLC4A7;MTHFD1;SHMT1;SHMT2;HPRT1;GMPS;PRPSAP2
GO_Biological_Process_2023,prerank,Fat-Soluble Vitamin Metabolic Process (GO:0006775),0.6028108956746226,1.7738556823803662,0.0017006802721088435,0.008827475963286965,0.972,11/24,16.22%,RPE65;LRAT;ALDH1A2;LGMN;VKORC1;CBR1;CYP4F12;CYP11A1;NQO1;CYP4F2;VKORC1L1
GO_Biological_Process_2023,prerank,Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116),0.7000351486550255,1.7738471304066616,0.001,0.008815563040259588,0.972,10/14,19.24%,CD44;IL10;SKAP1;IL1B;LCK;FGG;FLOT1;FGB;TNF;FGA
GO_Biological_Process_2023,prerank,rRNA Modification (GO:0000154),0.661488323329111,1.7732756046113207,0.001,0.008855627030889903,0.973,9/16,17.69%,NOP10;TRMT112;METTL5;NHP2;FBL;DKC1;TFB2M;MRM2;NSUN3
GO_Biological_Process_2023,prerank,Neutrophil Activation (GO:0042119),0.6830628670335431,1.7732184003353002,0.005253940455341506,0.008847550871094373,0.973,11/16,16.51%,FCER1G;TYROBP;LILRA2;F2RL1;CXCL6;SYK;DNASE1L3;CCL5;IL15;CXCL8;CXCR2
GO_Biological_Process_2023,prerank,Phosphate-Containing Compound Metabolic Process (GO:0006796),0.43270466294815785,1.7729512499137121,0.001,0.008868277069619644,0.973,74/170,22.62%,FBP1;PTPRC;LCP1;PIK3CG;HNMT;SPHK1;DUSP23;PLCD1;PFKFB2;PAK2;ALOX15B;PPA2;TGFB1;HK2;PLPP1;ENPP1;ACP3;STAT3;PPA1;GPX4;IP6K3;LRRK2;PFKFB3;ALDOB;GFPT1;PLA2G2A;TRH;TNFAIP8L3;MBOAT2;LIMK2;PLAA;ACYP2;CYP2W1;INPP5D;NUDT5;PLAAT3;GDE1;TAOK1;DUSP10;HTR2B;IPMK;SLC22A3;GALK2;PLCB2;PIK3CA;PPM1A;TIGAR;PLA2G2D;DUSP15;GK3;PLPP2;GFPT2;OCRL;AGPAT2;PIK3CB;ACYP1;RICTOR;TOP1;MINPP1;DUSP12;G6PC3;PANK3;PXYLP1;DUSP16;GCK;INPP1;PLPPR1;LHPP;PPP3CB;DUSP22;PLPP3;NANP;THTPA;ALDOA
GO_Biological_Process_2023,prerank,Regulation Of Exosomal Secretion (GO:1903541),0.6562130457209662,1.7728455104932301,0.005235602094240838,0.008865954014166502,0.973,9/16,17.64%,SDCBP;RAB7A;CHMP2A;TSG101;IFNG;STAM;PDCD6IP;VPS4B;SDC4
GO_Biological_Process_2023,prerank,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.4447723859621573,1.7721313610064486,0.001,0.008938266256321572,0.975,55/126,22.12%,APOC1;PLEK;CAV1;RPL13A;YBX1;RPS3;MRPL13;CDKN1A;ACADL;SERBP1;DDX3X;PAIP2;CAPRIN1;AKR1C3;ANKRD1;CALR;ADIPOQ;FXR1;RNF139;EPRS1;ERLIN2;WNT4;TYMS;ERLIN1;MALSU1;C1QTNF3;FCN3;EIF2AK3;EIF4A3;IGFBP5;PRMT3;GAPDH;SIRT1;NHLRC3;ACMSD;DDX6;PTGIS;EIF2AK2;IGF2BP3;DHX36;CNOT1;SNAI1;SHMT1;CEACAM1;NFKB1;LSM14A;FYN;CRY1;USP7;TOB1;GCK;ZAR1L;PDGFA;INS;BRCA1
GO_Biological_Process_2023,prerank,Primary Alcohol Metabolic Process (GO:0034308),0.6839439907811425,1.7721168207198554,0.006568144499178982,0.008928211709996383,0.975,6/13,11.98%,TKTL1;IGF1;ALDH3A2;CYP11A1;NAAA;GDE1
GO_Biological_Process_2023,prerank,Regulation Of Nervous System Development (GO:0051960),0.5286451208867475,1.771510175860814,0.0016129032258064516,0.008969712181292323,0.976,28/43,28.85%,S100A10;YAP1;TNFRSF1B;HMGB2;IL1B;ASCL2;FXR1;PTPRZ1;HEY1;TYMP;CTNNB1;HLTF;HEY2;BHLHE41;CX3CR1;DOCK7;KIF14;PRUNE1;YTHDF2;SIRT2;HES2;GBX1;HES1;ZPR1;PTN;WNT3;NKX6-2;TENM4
GO_Biological_Process_2023,prerank,B Cell Activation (GO:0042113),0.4707033751158129,1.7704206478473463,0.001,0.009075902484637929,0.976,35/87,18.15%,PTPRC;CD86;BTK;IL10;DNAJB9;ITGB1;GPR183;HHEX;CASP8;HSPD1;LAT2;ITGA4;VCAM1;KLF6;FCRLA;CLCF1;RABL3;SLC39A7;CEBPG;NFAM1;SLC25A5;PLCG2;BLNK;MS4A1;PHB1;PHB2;LAX1;CR2;FNIP1;KIT;CD40;TOP2B;BCL2;BANK1;CD79B
GO_Biological_Process_2023,prerank,Cellular Response To Interferon-Beta (GO:0035458),0.6230792622776969,1.7700963688846456,0.001692047377326565,0.00909044832415132,0.976,10/20,19.32%,IFITM2;IFI16;MNDA;TRIM6;NDUFA13;STAT1;HTRA2;IFNAR1;OAS1;UBE2K
GO_Biological_Process_2023,prerank,Response To Cadmium Ion (GO:0046686),0.6354256151088908,1.7692181416418213,0.003590664272890485,0.0091904925859473,0.977,10/18,20.33%,MT1A;HAAO;CHUK;SUMO1;NCF1;MT1X;MT1E;FOS;MAPK1;JUN
GO_Biological_Process_2023,prerank,Adult Locomotory Behavior (GO:0008344),-0.6955730309077471,-1.7691942485317387,0.00702576112412178,0.19462604204956455,0.994,5/11,11.68%,SPTBN4;TSC1;DRD4;BTBD9;DRD2
GO_Biological_Process_2023,prerank,Carboxylic Acid Metabolic Process (GO:0019752),0.5603601784021696,1.7691080535555481,0.0015923566878980893,0.009191559272747691,0.977,15/30,21.48%,GSTO1;TBXAS1;CYP4F3;CYP2S1;PLA2G4A;ST6GAL1;LIPT1;GLUD1;PTGIS;GRHPR;GLYAT;CYP4F2;AS3MT;CYP4F22;SLC2A3
GO_Biological_Process_2023,prerank,Endosomal Lumen Acidification (GO:0048388),0.728221904225848,1.7690106213483323,0.001,0.009185040018008605,0.978,9/11,20.44%,RNASEK;ATP6AP2;ATP6V1F;CLCN3;ATP6V0B;ATP6V1D;ATP6V1A;ATP6V1H;TMEM9
GO_Biological_Process_2023,prerank,Positive Regulation Of Autophagy (GO:0010508),0.4579588071649054,1.7688846702787717,0.001,0.009174751530121865,0.978,39/94,18.70%,DCN;UFL1;TRIM38;TRIM34;FOXO1;SH3GLB1;TRIM6;PARK7;TMEM59;SCOC;HMGB1;ATF6;PLK3;LRRK2;KDR;TRIM21;SVIP;MTDH;PAFAH1B2;SQSTM1;MAP3K7;FBXO7;STING1;SIRT1;TBK1;IFNG;MID2;ATG101;TRIM23;BECN1;SESN3;RFPL4A;PRKD1;PLEKHF1;SESN1;TP53INP1;GNAI3;PIK3C2A;PIK3CB
GO_Biological_Process_2023,prerank,T Cell Differentiation (GO:0030217),0.5335021402910259,1.7682202237017348,0.001,0.009226885217032686,0.978,17/41,11.71%,FCER1G;PTPRC;MR1;CD28;SPI1;CD4;LEPR;ZFP36L2;TGFB1;ZFP36L1;RABL3;RHOH;FADD;LCK;GATA3;LIG4;RIPK3
GO_Biological_Process_2023,prerank,tRNA 5'-Leader Removal (GO:0001682),0.7062654530465475,1.7676350557245513,0.005110732538330494,0.009299651779990653,0.978,10/12,24.77%,SSB;POP4;RPP40;RPP30;POP5;PRORP;RPP21;RPP38;POP7;RPP25
GO_Biological_Process_2023,prerank,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),0.6698589718519756,1.7666301514172413,0.003401360544217687,0.009385426411553538,0.979,11/15,19.13%,APOBEC3C;APOBEC3G;APOBEC3F;HMGA2;TOP2A;TASOR;APOBEC3H;CXCL8;TOP2B;APOBEC3D;APOBEC3B
GO_Biological_Process_2023,prerank,UDP-N-acetylglucosamine Metabolic Process (GO:0006047),0.7426714946527174,1.7661534108721404,0.0017605633802816902,0.009433309285476267,0.98,8/10,20.57%,B4GALNT2;GNPDA1;UAP1;GFPT1;PGM3;GNPNAT1;GFPT2;GNPDA2
GO_Biological_Process_2023,prerank,Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769),0.717853363549734,1.7647907821454787,0.00528169014084507,0.009558178405064063,0.98,9/12,14.73%,TLR2;GSTP1;IL33;NAMPT;SELENOS;KDR;TLR4;IFNG;JAK2
GO_Biological_Process_2023,prerank,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),0.5279274966985297,1.7647716485491105,0.001,0.009547480170519776,0.98,16/39,10.22%,APOC1;B2M;APOC2;F3;BMP2K;C3;HFE;PPT1;CLU;PICALM;ARF6;HNRNPK;RAC1;SERPINE1;RAB21;CCL19
GO_Biological_Process_2023,prerank,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),0.5967585552165865,1.7645109833681714,0.001,0.009574327007588106,0.98,10/25,10.02%,ARHGAP18;WDR1;HCLS1;PFN1;WAS;CXCL12;HAX1;BRK1;MEGF9;PFN2
GO_Biological_Process_2023,prerank,Cellular Response To Cadmium Ion (GO:0071276),0.6244302424771038,1.7637894852116025,0.003552397868561279,0.009644191259102885,0.98,11/19,20.33%,SLC39A8;MT1A;SLC11A1;CHUK;SUMO1;NCF1;MT1X;MT1E;FOS;MAPK1;JUN
GO_Biological_Process_2023,prerank,Positive Regulation Of Metabolic Process (GO:0009893),0.45685657121451356,1.7636532694539644,0.0014577259475218659,0.00964838980445485,0.98,35/96,15.29%,FABP5;CLEC7A;CAV1;IL18;ACSL1;UCP2;LEPR;SYK;CMKLR1;CXCR4;MFAP2;CEBPB;GATM;HADHA;FABP4;CCR2;GJA1;ADIPOQ;PDGFC;EBF2;ADRB2;ADIPOR1;IRF4;FH;G0S2;OMA1;IFNG;PRLR;TRPM8;TSHR;IL4R;ADIPOR2;APLP2;JAK2;SCD
GO_Biological_Process_2023,prerank,Positive Regulation Of p38MAPK Cascade (GO:1900745),0.5954731124811884,1.7631495515050422,0.0016233766233766235,0.009706763333183854,0.98,9/24,9.67%,SPHK1;SPI1;GADD45A;SORD;IL1B;GADD45B;BMP2;PJA2;NCF1
GO_Biological_Process_2023,prerank,Positive Regulation Of T Cell Cytokine Production (GO:0002726),0.6159984415072858,1.7631142784992022,0.001,0.009695940793076957,0.98,13/20,24.33%,CD55;IL18;HLA-A;IL1R1;CD81;IL1B;XCL1;MAP3K7;DENND1B;FZD5;TRAF6;TBX21;NLRP3
GO_Biological_Process_2023,prerank,Erythrocyte Differentiation (GO:0030218),0.5391453052446286,1.7629551321579455,0.001,0.009694464526909013,0.98,25/43,20.78%,SLC1A5;RPS14;HSCB;TGFBR3;HCLS1;IKZF1;NCKAP1L;UFL1;INHBA;RPS19;CEBPG;HSPA9;SLC25A5;DYRK3;ID2;LYAR;KIT;JAK2;CASP3;UBA5;ALAS1;RACGAP1;SLC25A38;ATP5IF1;TAL1
GO_Biological_Process_2023,prerank,Response To Transforming Growth Factor Beta (GO:0071559),0.5545090027270808,1.7626248728432832,0.0016366612111292963,0.009722770887800821,0.98,23/33,30.39%,LIMS1;TGFBR1;WNT5A;ZFP36L2;TGFB1;ANKRD1;ZFP36L1;WNT4;XCL1;RUNX3;SOX6;NR3C1;PDCD5;ROCK1;CLEC3B;CITED1;PDE3A;SOX9;SMAD4;HYAL2;WWOX;MEF2C;ZFHX3
GO_Biological_Process_2023,prerank,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.46329572584208556,1.7617597115905754,0.001,0.009791896038548279,0.98,40/88,20.34%,SDCBP;TWSG1;TGFBR2;TGFBR1;SULF1;DAB2;THBS1;GDF5;HFE;PPARG;GDF15;CDKN2B;BMP5;INHBA;TGFB1;LEFTY2;TGFB2;BMPR1A;ENG;BMP2;CDKN1C;RBPJ;TTK;CRB2;BMP6;HSP90AB1;SNW1;GDF10;SOX11;SLC2A10;BMP8B;JAK2;RBPMS;SMAD2;TGFB1I1;SCUBE3;FOXD1;ZEB2;CDH5;GDF9
GO_Biological_Process_2023,prerank,Cardiac Ventricle Morphogenesis (GO:0003208),0.5398920631785064,1.761446789662006,0.001,0.009808864083260819,0.98,22/39,25.83%,TGFBR2;TGFBR3;TGFB1;MYL3;TGFB2;BMPR1A;TNNC1;ENG;HEY1;RBPJ;GATA3;HEY2;SFRP2;PKP2;CPE;MYH7;FKBP1A;JAG1;NPY2R;MYH6;FGFR2;NPY5R
GO_Biological_Process_2023,prerank,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),0.6764533846556742,1.7591787271089911,0.006896551724137931,0.010053820494899945,0.981,10/14,22.33%,RB1;NSMCE2;AURKB;CUL3;CDC23;UBE2C;DLGAP5;CDC16;CDC20;ESPL1
GO_Biological_Process_2023,prerank,Negative Regulation Of Catalytic Activity (GO:0043086),0.5938820352048605,1.7587940176606915,0.006546644844517185,0.010100029086793697,0.981,11/23,14.01%,SERPINA5;TP53;TMBIM1;PLN;OXA1L;PARP9;HP;SIRT1;CLN3;CAND1;PHPT1
GO_Biological_Process_2023,prerank,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),0.6304908632852233,1.7583461218043113,0.00338409475465313,0.010146117967309482,0.982,11/19,11.89%,PLEK;UXT;CDKN1A;CDKN2B;INHBA;DYNLL1;CDKN2A;CDKN1C;CDKN1B;CDKN2C;SIRT1
GO_Biological_Process_2023,prerank,Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630),0.6720395087858619,1.7574679721888382,0.006578947368421052,0.010245642690813283,0.982,12/15,20.11%,NCKAP1L;SYK;CIB1;SKAP1;TGFB2;P2RY12;LIF;CCL5;SFRP2;CCL21;RET;FOXC2
GO_Biological_Process_2023,prerank,Membrane Raft Organization (GO:0031579),0.6982385766726562,1.757312516323261,0.005385996409335727,0.010261914886849039,0.982,11/13,20.76%,ANXA2;S100A10;COLEC12;PPT1;EMP2;NPC1;CLN3;FLOT1;NAXE;MYADM;RFTN1
GO_Biological_Process_2023,prerank,Negative Regulation Of Secretion (GO:0051048),0.69225939839196,1.7566337285435818,0.006968641114982578,0.010348139626576857,0.982,7/12,20.15%,VAMP8;VAMP3;EGF;NR1H3;CYP4F2;PTGER3;ERBB3
GO_Biological_Process_2023,prerank,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165),0.6921902593135377,1.7560798511789222,0.001,0.010397350381114506,0.982,8/13,16.58%,CD74;CD44;RPL26;TRIAP1;TAF9B;SIRT1;TAF9;BCL2
GO_Biological_Process_2023,prerank,BMP Signaling Pathway (GO:0030509),0.49757176368586903,1.7558089082362278,0.001,0.0104115272818738,0.982,25/57,17.72%,TGFBR3;GDF5;HFE;SMAD9;PPARG;INHBA;TGFB1;RUNX2;LEFTY2;TGFB2;BMPR1A;ENG;BMP2;BMP6;USP9X;TMEM100;GDF10;BMPR1B;SMAD5;PDCD4;GARS1;DDX5;SMAD6;USP15;RGMA
GO_Biological_Process_2023,prerank,Positive Regulation Of Blood Coagulation (GO:0030194),0.6119847509002392,1.7556664751105244,0.009836065573770493,0.010412823726513094,0.982,9/20,7.34%,PLAU;HPSE;F2R;THBS1;THBD;EMILIN1;CNTN1;ENPP4;SERPINE1
GO_Biological_Process_2023,prerank,Regulation Of Protein Secretion (GO:0050708),0.46699904641184,1.7554759935014193,0.001466275659824047,0.010410451835860875,0.983,48/91,24.18%,TMED10;ANG;TREM2;ADAM9;DPH3;ARFIP1;APOE;IL1A;TGFB1;IL1B;TGFB2;CD33;HADHA;ANKRD1;ARF6;IGF1;PPIA;EZR;GOLPH3L;KCNA5;GOLPH3;BMP6;PPID;SLC12A2;CCL5;ERP29;ADCY8;CYP51A1;RHBDF2;SAA1;IFNG;FGG;DNAJC1;ALOX5;FGB;TNF;GCG;FGA;CD2AP;DNM1L;GCK;PPP3CB;INS;RFX3;IL12A;HMGCR;PLA2G1B;LLGL1
GO_Biological_Process_2023,prerank,Positive Regulation Of Synapse Assembly (GO:0051965),-0.527606386157736,-1.7552157083412954,0.001,0.2008969660665303,0.996,16/29,21.96%,LRRC4B;CUX2;NLGN2;DLG5;EPHB1;GHRL;GRID2;NLGN3;SEMA4A;CLSTN3;NRXN1;SLITRK1;WNT7A;BDNF;EPHB3;CLSTN1
GO_Biological_Process_2023,prerank,Positive Regulation Of Amyloid-Beta Formation (GO:1902004),0.6550983435173894,1.7551335670140265,0.00530035335689046,0.010437368491623779,0.985,8/16,16.83%,IFNGR1;CLU;PICALM;EFNA1;IFNG;GSAP;CASP3;TNF
GO_Biological_Process_2023,prerank,Retinal Metabolic Process (GO:0042574),0.660820928142289,1.7550204972965957,0.001,0.010447765922451753,0.985,11/16,16.05%,CYP1B1;RPE65;RDH10;ALDH1A3;AKR1C3;AKR1C1;DHRS4;CYP27C1;DHRS4L2;RDH11;BCO1
GO_Biological_Process_2023,prerank,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618),0.7088419999834351,1.7546993437379967,0.008532423208191127,0.010467264128081999,0.985,6/12,8.60%,HIF1A;HMOX1;TP53;NFE2L2;DDIT3;ATF4
GO_Biological_Process_2023,prerank,Regulation Of Monocyte Differentiation (GO:0045655),0.670221261560661,1.7542321551115814,0.0067226890756302525,0.010492181955733896,0.985,7/14,9.94%,HLA-DRB1;CD74;CD4;ZFP36L1;MYC;FES;HOXA7
GO_Biological_Process_2023,prerank,Response To Chemokine (GO:1990868),0.6914694545915427,1.7537053130305786,0.0016666666666666668,0.010549810914852631,0.985,7/13,20.99%,RHOA;CXCL12;DOCK8;SLC12A2;FOXC1;DUSP1;STK39
