Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set_name
KEGG_2021_Human,PI3K-Akt signaling pathway,1/354,0.178392738967805,0.178392738967805,0,0,5.562606232294618,9.588641287683966,ANGPT2,full_panel
Reactome_2022,Complement Cascade R-HSA-166658,2/55,0.00040193981025798,0.0229105691847048,0,0,83.58909853249476,653.6005652009715,FCN3;PROS1,full_panel
Reactome_2022,Innate Immune System R-HSA-168249,4/1035,0.0017554851888577,0.0250108255519243,0,0,10.507413052514895,66.66964088587542,FCN3;TINAGL1;PROS1;HEXB,full_panel
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,2/134,0.0023554338192288,0.0250108255519243,0,0,33.42929292929293,202.2816663112128,ANGPT2;PROS1,full_panel
Reactome_2022,Ficolins Bind To Repetitive Carbohydrate Structures On Target Cell Surface R-HSA-2855086,1/5,0.0027472053583369,0.0250108255519243,0,0,499.625,2946.374119506432,FCN3,full_panel
Reactome_2022,RUNX1 Regulates Expression Of Components Of Tight Junctions R-HSA-8935964,1/5,0.0027472053583369,0.0250108255519243,0,0,499.625,2946.374119506432,CLDN5,full_panel
Reactome_2022,Metabolism R-HSA-1430728,5/2049,0.0030542790211234,0.0250108255519243,0,0,7.316128506196999,42.36924910506974,CKMT2;MCEE;SLC37A2;TINAGL1;HEXB,full_panel
Reactome_2022,Lectin Pathway Of Complement Activation R-HSA-166662,1/8,0.004392244396163,0.0250108255519243,0,0,285.45714285714286,1549.43708775113,FCN3,full_panel
Reactome_2022,Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763,1/9,0.004940042922945,0.0250108255519243,0,0,249.7625,1326.3340991921912,PROS1,full_panel
Reactome_2022,Creatine Metabolism R-HSA-71288,1/10,0.0054875676690229,0.0250108255519243,0,0,222.0,1155.5699775561973,CKMT2,full_panel
Reactome_2022,Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782,1/10,0.0054875676690229,0.0250108255519243,0,0,222.0,1155.5699775561973,PROS1,full_panel
Reactome_2022,Urea Cycle R-HSA-70635,1/10,0.0054875676690229,0.0250108255519243,0,0,222.0,1155.5699775561973,TINAGL1,full_panel
Reactome_2022,Gamma-carboxylation Of Protein Precursors R-HSA-159740,1/10,0.0054875676690229,0.0250108255519243,0,0,222.0,1155.5699775561973,PROS1,full_panel
Reactome_2022,"Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854",1/11,0.0060348187277604,0.0250108255519243,0,0,199.79,1020.9687483548148,PROS1,full_panel
Reactome_2022,Keratan Sulfate Degradation R-HSA-2022857,1/12,0.0065817961978748,0.0250108255519243,0,0,181.61818181818185,912.3494182081016,HEXB,full_panel
Reactome_2022,Hyaluronan Uptake And Degradation R-HSA-2160916,1/12,0.0065817961978748,0.0250108255519243,0,0,181.61818181818185,912.3494182081016,HEXB,full_panel
Reactome_2022,Creation Of C4 And C2 Activators R-HSA-166786,1/14,0.0076749307875411,0.0257335914641085,0,0,153.66153846153847,748.3003458854362,FCN3,full_panel
Reactome_2022,CS/DS Degradation R-HSA-2024101,1/14,0.0076749307875411,0.0257335914641085,0,0,153.66153846153847,748.3003458854362,HEXB,full_panel
Reactome_2022,Hyaluronan Metabolism R-HSA-2142845,1/16,0.0087669723009575,0.0277620789530321,0,0,133.16,630.7474630602054,HEXB,full_panel
Reactome_2022,Tie2 Signaling R-HSA-210993,1/17,0.0093125834341288,0.0279377503023865,0,0,124.83125,583.7594513941907,ANGPT2,full_panel
Reactome_2022,Metabolism Of Carbohydrates R-HSA-71387,2/285,0.0102236281124346,0.0291373401204387,0,0,15.473890851982723,70.91767358892629,SLC37A2;HEXB,full_panel
Reactome_2022,Intrinsic Pathway Of Fibrin Clot Formation R-HSA-140837,1/21,0.0114922998030339,0.0297755040351335,0,0,99.845,445.9155629250324,PROS1,full_panel
Reactome_2022,Initial Triggering Of Complement R-HSA-166663,1/21,0.0114922998030339,0.0297755040351335,0,0,99.845,445.9155629250324,FCN3,full_panel
Reactome_2022,Common Pathway Of Fibrin Clot Formation R-HSA-140875,1/22,0.0120365474388125,0.0298297045222745,0,0,95.08571428571427,420.260566245477,PROS1,full_panel
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,2/364,0.0162989124538507,0.0366536924283718,0,0,12.048496009821976,49.59952416138192,CKMT2;TINAGL1,full_panel
Reactome_2022,Tight Junction Interactions R-HSA-420029,1/30,0.0163807339505408,0.0366536924283718,0,0,68.82758620689656,282.994903106762,CLDN5,full_panel
Reactome_2022,Immune System R-HSA-168256,4/1943,0.0167617457843313,0.0366536924283718,0,0,5.319384071318058,21.74913173572813,FCN3;TINAGL1;PROS1;HEXB,full_panel
Reactome_2022,Gluconeogenesis R-HSA-70263,1/32,0.0174640642408144,0.0366536924283718,0,0,64.38064516129032,260.5877419554691,SLC37A2,full_panel
Reactome_2022,Keratan Sulfate/Keratin Metabolism R-HSA-1638074,1/33,0.0180053225963931,0.0366536924283718,0,0,62.365625,250.52819538044847,HEXB,full_panel
Reactome_2022,Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,1/36,0.0196274719399136,0.03831852908272,0,0,57.011428571428574,224.10195239289595,MCEE,full_panel
Reactome_2022,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,1/37,0.0201676468856421,0.03831852908272,0,0,55.425,216.36122001333428,PROS1,full_panel
Reactome_2022,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,1/40,0.0217865488821679,0.040059138267212,0,0,51.15384615384615,195.7382752343542,HEXB,full_panel
Reactome_2022,"Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841",1/42,0.0228644657337732,0.0407273295882835,0,0,48.65365853658537,183.82185575175376,PROS1,full_panel
Reactome_2022,Glycosphingolipid Metabolism R-HSA-1660662,1/45,0.02447931669919,0.0410388544662891,0,0,45.32954545454545,168.16929253740548,HEXB,full_panel
Reactome_2022,Regulation Of Complement Cascade R-HSA-977606,1/45,0.02447931669919,0.0410388544662891,0,0,45.32954545454545,168.16929253740548,PROS1,full_panel
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,2/468,0.0261317171390991,0.0425573679122471,0,0,9.309966618979496,33.93115541748625,TINAGL1;HEXB,full_panel
Reactome_2022,Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,1/50,0.0271653448579923,0.0430117960251546,0,0,40.69387755102041,146.73452100035948,HEXB,full_panel
Reactome_2022,Cell-cell Junction Organization R-HSA-421270,1/61,0.0330509575559811,0.0509163400186736,0,0,33.215,113.25334294423654,CLDN5,full_panel
Reactome_2022,Hemostasis R-HSA-109582,2/576,0.0383383423623972,0.0575075135435959,0,0,7.516453735965931,24.513446478965008,ANGPT2;PROS1,full_panel
Reactome_2022,Cell Junction Organization R-HSA-446728,1/86,0.0463071568006132,0.0665742596950599,0,0,23.416470588235292,71.94614007723759,CLDN5,full_panel
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,1/89,0.0478867482017097,0.0665742596950599,0,0,22.61477272727273,68.72440526863295,HEXB,full_panel
Reactome_2022,Glucose Metabolism R-HSA-70326,1/89,0.0478867482017097,0.0665742596950599,0,0,22.61477272727273,68.72440526863295,SLC37A2,full_panel
Reactome_2022,Metabolism Of Lipids R-HSA-556833,2/732,0.0591111271999481,0.0802222440570725,0,0,5.862709284627093,16.581712283013335,MCEE;HEXB,full_panel
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,1/120,0.0640704919510496,0.0830004100274961,0,0,16.69747899159664,45.88085464119431,HEXB,full_panel
Reactome_2022,Cell-Cell Communication R-HSA-1500931,1/120,0.0640704919510496,0.0830004100274961,0,0,16.69747899159664,45.88085464119431,CLDN5,full_panel
Reactome_2022,Platelet Degranulation R-HSA-114608,1/125,0.0666572249433412,0.0844324849282322,0,0,16.02016129032258,43.38567003358629,PROS1,full_panel
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,1/130,0.0692374571025659,0.0857942403227447,0,0,15.395348837209305,41.1088648413353,PROS1,full_panel
Reactome_2022,Diseases Of Glycosylation R-HSA-3781865,1/143,0.0759157422387066,0.0920680278214101,0,0,13.976760563380282,36.0339226016509,HEXB,full_panel
Reactome_2022,Fatty Acid Metabolism R-HSA-8978868,1/173,0.0911612354100186,0.1082539670493972,0,0,11.521511627906976,27.5954665588185,MCEE,full_panel
Reactome_2022,Transcriptional Regulation By RUNX1 R-HSA-8878171,1/204,0.1066743752083199,0.1240905997321272,0,0,9.74679802955665,21.81308356459046,CLDN5,full_panel
Reactome_2022,Diseases Of Metabolism R-HSA-5668914,1/247,0.1277941711931483,0.145685355160189,0,0,8.02560975609756,16.511362606004123,HEXB,full_panel
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",1/254,0.1311889883268698,0.1466229869535604,0,0,7.800790513833992,15.844313049715986,PROS1,full_panel
Reactome_2022,Generic Transcription Pathway R-HSA-212436,1/1190,0.4908195017200664,0.5380136845777651,0,0,1.5811606391925987,1.1252785575039292,CLDN5,full_panel
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,1/1312,0.5260005205696285,0.5656986730654495,0,0,1.4247139588100686,0.9153118660680674,CLDN5,full_panel
Reactome_2022,Post-translational Protein Modification R-HSA-597592,1/1383,0.5454426995406042,0.5757450717373045,0,0,1.346382054992764,0.8161196091974587,PROS1,full_panel
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,1/1449,0.5628625589346131,0.5833302883504172,0,0,1.2804558011049725,0.7359033061698551,CLDN5,full_panel
Reactome_2022,Disease R-HSA-1643685,1/1736,0.6317758425106261,0.6430575539840301,0,0,1.0521037463976946,0.4831477424272601,HEXB,full_panel
Reactome_2022,Metabolism Of Proteins R-HSA-392499,1/1890,0.6645333469321447,0.6645333469321447,0,0,0.958178930651138,0.3915791930408024,PROS1,full_panel
DisGeNET,Uremia,2/67,0.0005962943570062423,0.099933041765513,0,0,68.11623931623932,505.7478274154551,ANGPT2;PROS1,full_panel
DisGeNET,Respiratory Tract Infections,2/70,0.0006507263545424821,0.099933041765513,0,0,65.10130718954248,477.6757213148116,FCN3;PROS1,full_panel
DisGeNET,Retinal Diseases,3/355,0.0008230384224842788,0.099933041765513,0,0,20.920099431818183,148.58516672375978,ANGPT2;PROS1;HEXB,full_panel
DisGeNET,ovarian neoplasm,4/938,0.0012171207807691,0.099933041765513,0,0,11.657999388192108,78.23994920568406,FCN3;ANGPT2;PROS1;SOHLH2,full_panel
DisGeNET,Myocardial Infarction,4/966,0.0013583403719097,0.099933041765513,0,0,11.3020493020493,74.61038397326827,CLDN5;FCN3;ANGPT2;PROS1,full_panel
DisGeNET,Malignant neoplasm of ovary,5/2026,0.0029044264127225,0.099933041765513,0,0,7.408873494969487,43.279077930442654,CLDN5;FCN3;ANGPT2;PROS1;SOHLH2,full_panel
DisGeNET,"Blindness, Legal",2/158,0.0032549510924288,0.099933041765513,0,0,28.252136752136757,161.8163177282467,PROS1;HEXB,full_panel
DisGeNET,Bacteriuria,1/6,0.0032958256764104,0.099933041765513,0,0,399.68,2284.210591570385,EMP1,full_panel
DisGeNET,Disorder of soft tissue,1/6,0.0032958256764104,0.099933041765513,0,0,399.68,2284.210591570385,PROS1,full_panel
DisGeNET,Superficial thrombophlebitis,1/6,0.0032958256764104,0.099933041765513,0,0,399.68,2284.210591570385,PROS1,full_panel
DisGeNET,Blindness,2/164,0.0035013657715096,0.099933041765513,0,0,27.19753086419753,153.79121693921118,PROS1;HEXB,full_panel
DisGeNET,Secondary malignant neoplasm of lymph node,4/1271,0.0037323890095153,0.099933041765513,0,0,8.443792986807983,47.20677057550429,CLDN5;ANGPT2;PROS1;EMP1,full_panel
DisGeNET,Ovarian Carcinoma,5/2203,0.0042107678031127,0.099933041765513,0,0,6.745147103427359,36.89669845579995,CLDN5;FCN3;ANGPT2;PROS1;SOHLH2,full_panel
DisGeNET,Caroli Disease,1/8,0.004392244396163,0.099933041765513,0,0,285.45714285714286,1549.43708775113,ANGPT2,full_panel
DisGeNET,"Respiratory Distress Syndrome, Adult",2/186,0.0044773850945065,0.099933041765513,0,0,23.919082125603865,129.37152428446078,ANGPT2;PROS1,full_panel
DisGeNET,"Gangliosidoses, GM2",1/9,0.004940042922945,0.099933041765513,0,0,249.7625,1326.3340991921912,HEXB,full_panel
DisGeNET,Capillary Leak Syndrome,1/9,0.004940042922945,0.099933041765513,0,0,249.7625,1326.3340991921912,ANGPT2,full_panel
DisGeNET,Cherry red spot of the macula,1/9,0.004940042922945,0.099933041765513,0,0,249.7625,1326.3340991921912,HEXB,full_panel
DisGeNET,Neurogenic hypertension,1/9,0.004940042922945,0.099933041765513,0,0,249.7625,1326.3340991921912,ANGPT2,full_panel
DisGeNET,Femoral artery occlusion,1/10,0.0054875676690229,0.099933041765513,0,0,222.0,1155.5699775561973,ANGPT2,full_panel
DisGeNET,Infections specific to perinatal period,1/10,0.0054875676690229,0.099933041765513,0,0,222.0,1155.5699775561973,FCN3,full_panel
DisGeNET,Arterial thrombosis,1/11,0.0060348187277604,0.099933041765513,0,0,199.79,1020.9687483548148,PROS1,full_panel
DisGeNET,Tay-Sachs Disease,1/12,0.0065817961978748,0.099933041765513,0,0,181.61818181818185,912.3494182081016,HEXB,full_panel
DisGeNET,Recurrent chest infections,1/13,0.00712850018242,0.099933041765513,0,0,166.475,822.994869532877,FCN3,full_panel
DisGeNET,"Pneumonia, Ventilator-Associated",1/13,0.00712850018242,0.099933041765513,0,0,166.475,822.994869532877,ANGPT2,full_panel
DisGeNET,Inflammatory neuropathy,1/14,0.0076749307875411,0.099933041765513,0,0,153.66153846153847,748.3003458854362,CLDN5,full_panel
DisGeNET,"Lymphoma, Extranodal NK-T-Cell",1/14,0.0076749307875411,0.099933041765513,0,0,153.66153846153847,748.3003458854362,TINAGL1,full_panel
DisGeNET,Endothelial dysfunction,2/262,0.0086972117294493,0.099933041765513,0,0,16.86239316239316,80.00788709705736,CLDN5;ANGPT2,full_panel
DisGeNET,Recurrent lower respiratory tract infection,1/16,0.0087669723009575,0.099933041765513,0,0,133.16,630.7474630602054,FCN3,full_panel
DisGeNET,Focal Nodular Hyperplasia,1/16,0.0087669723009575,0.099933041765513,0,0,133.16,630.7474630602054,ANGPT2,full_panel
DisGeNET,Focal nodular hyperplasia of liver,1/16,0.0087669723009575,0.099933041765513,0,0,133.16,630.7474630602054,ANGPT2,full_panel
DisGeNET,Vitamin K Deficiency,1/16,0.0087669723009575,0.099933041765513,0,0,133.16,630.7474630602054,PROS1,full_panel
DisGeNET,Pathologic Neovascularization,1/17,0.0093125834341288,0.099933041765513,0,0,124.83125,583.7594513941907,ANGPT2,full_panel
DisGeNET,Primary cutaneous B-cell lymphoma,1/18,0.0098579216348164,0.099933041765513,0,0,117.48235294117649,542.7073703814344,ANGPT2,full_panel
DisGeNET,Anaplasia,2/283,0.0100864407254377,0.099933041765513,0,0,15.58560695927244,71.64022832647571,ANGPT2;PROS1,full_panel
DisGeNET,Thromboembolism,1/19,0.0104029870187894,0.099933041765513,0,0,110.95,506.5602322657193,PROS1,full_panel
DisGeNET,Thrombosis of cerebral veins,1/19,0.0104029870187894,0.099933041765513,0,0,110.95,506.5602322657193,PROS1,full_panel
DisGeNET,Infective cystitis,1/19,0.0104029870187894,0.099933041765513,0,0,110.95,506.5602322657193,EMP1,full_panel
DisGeNET,Aortic Rupture,1/19,0.0104029870187894,0.099933041765513,0,0,110.95,506.5602322657193,ANGPT2,full_panel
DisGeNET,Warts,1/20,0.0109477797028559,0.099933041765513,0,0,105.10526315789474,474.5101770765117,FCN3,full_panel
DisGeNET,Ketonuria,1/20,0.0109477797028559,0.099933041765513,0,0,105.10526315789474,474.5101770765117,MCEE,full_panel
DisGeNET,Endometrial Endometrioid Adenocarcinoma,1/20,0.0109477797028559,0.099933041765513,0,0,105.10526315789474,474.5101770765117,ANGPT2,full_panel
DisGeNET,Sandhoff Disease,1/21,0.0114922998030339,0.099933041765513,0,0,99.845,445.9155629250324,HEXB,full_panel
DisGeNET,Slow acetylator due to N-acetyltransferase enzyme variant,1/21,0.0114922998030339,0.099933041765513,0,0,99.845,445.9155629250324,EMP1,full_panel
DisGeNET,Diabetic peripheral neuropathy,1/21,0.0114922998030339,0.099933041765513,0,0,99.845,445.9155629250324,FCN3,full_panel
DisGeNET,"Oncocytoma, renal",1/21,0.0114922998030339,0.099933041765513,0,0,99.845,445.9155629250324,PROS1,full_panel
DisGeNET,Lower respiratory tract infection,1/22,0.0120365474388125,0.1024387016069152,0,0,95.08571428571427,420.260566245477,FCN3,full_panel
DisGeNET,Antibody Deficiency Syndrome,1/23,0.0125805227255512,0.1048376893795935,0,0,90.75909090909092,397.1259752205777,FCN3,full_panel
DisGeNET,"Hypotension, Orthostatic",1/26,0.0142108156769532,0.1075795846961625,0,0,79.856,339.6876146735057,HEXB,full_panel
DisGeNET,"Malaria, Vivax",1/26,0.0142108156769532,0.1075795846961625,0,0,79.856,339.6876146735057,ANGPT2,full_panel
DisGeNET,Episodic abdominal pain,1/27,0.014753702756032,0.1075795846961625,0,0,76.78076923076924,323.7277777065472,HEXB,full_panel
DisGeNET,Intermittent abdominal pain,1/27,0.014753702756032,0.1075795846961625,0,0,76.78076923076924,323.7277777065472,HEXB,full_panel
DisGeNET,Protein S Deficiency,1/27,0.014753702756032,0.1075795846961625,0,0,76.78076923076924,323.7277777065472,PROS1,full_panel
DisGeNET,Community acquired pneumonia,1/29,0.0158386617716755,0.1075795846961625,0,0,71.28928571428571,295.5155744703354,ANGPT2,full_panel
DisGeNET,Renal hypertension,1/29,0.0158386617716755,0.1075795846961625,0,0,71.28928571428571,295.5155744703354,ANGPT2,full_panel
DisGeNET,Methylmalonic aciduria,1/29,0.0158386617716755,0.1075795846961625,0,0,71.28928571428571,295.5155744703354,MCEE,full_panel
DisGeNET,Hereditary hemorrhagic telangiectasia,1/29,0.0158386617716755,0.1075795846961625,0,0,71.28928571428571,295.5155744703354,ANGPT2,full_panel
DisGeNET,Methylmalonic acidemia,1/30,0.0163807339505408,0.1075795846961625,0,0,68.82758620689656,282.994903106762,MCEE,full_panel
DisGeNET,Brain hemorrhage,1/30,0.0163807339505408,0.1075795846961625,0,0,68.82758620689656,282.994903106762,PROS1,full_panel
DisGeNET,Activated Protein C Resistance,1/31,0.016922534733464,0.1075795846961625,0,0,66.53,271.3831303578043,PROS1,full_panel
DisGeNET,Epithelial hyperplasia,1/33,0.0180053225963931,0.1075795846961625,0,0,62.365625,250.52819538044847,EMP1,full_panel
DisGeNET,"Cardiomyopathy, Familial Idiopathic",2/388,0.018389382897081,0.1075795846961625,0,0,11.285549798503167,45.096851568111575,CLDN5;ANGPT2,full_panel
DisGeNET,Anastomosis,1/34,0.0185463099170106,0.1075795846961625,0,0,60.47272727272728,241.13405880391545,PROS1,full_panel
DisGeNET,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",1/35,0.0190870263243922,0.1075795846961625,0,0,58.69117647058823,232.34348501767585,CLDN5,full_panel
DisGeNET,"Prostate Cancer, Hereditary, 7",1/35,0.0190870263243922,0.1075795846961625,0,0,58.69117647058823,232.34348501767585,PROS1,full_panel
DisGeNET,Ovarian Hyperstimulation Syndrome,1/37,0.0201676468856421,0.1075795846961625,0,0,55.425,216.36122001333428,ANGPT2,full_panel
DisGeNET,Salivary Gland Pleomorphic Adenoma,1/37,0.0201676468856421,0.1075795846961625,0,0,55.425,216.36122001333428,PROS1,full_panel
DisGeNET,"Glomerulonephritis, Membranoproliferative",1/37,0.0201676468856421,0.1075795846961625,0,0,55.425,216.36122001333428,ANGPT2,full_panel
DisGeNET,Septic Shock,1/38,0.0207075512732703,0.1075795846961625,0,0,53.92432432432432,209.07845583696505,ANGPT2,full_panel
DisGeNET,Shprintzen syndrome,1/38,0.0207075512732703,0.1075795846961625,0,0,53.92432432432432,209.07845583696505,CLDN5,full_panel
DisGeNET,Prostatic Diseases,1/38,0.0207075512732703,0.1075795846961625,0,0,53.92432432432432,209.07845583696505,PROS1,full_panel
DisGeNET,Arteriovenous hemangioma,1/38,0.0207075512732703,0.1075795846961625,0,0,53.92432432432432,209.07845583696505,ANGPT2,full_panel
DisGeNET,Ovarian failure,1/39,0.0212471852336025,0.1075795846961625,0,0,52.502631578947366,202.2155053364779,SOHLH2,full_panel
DisGeNET,Benign Ovarian Neoplasm,1/39,0.0212471852336025,0.1075795846961625,0,0,52.502631578947366,202.2155053364779,SOHLH2,full_panel
DisGeNET,Stage 4S neuroblastoma,1/39,0.0212471852336025,0.1075795846961625,0,0,52.502631578947366,202.2155053364779,TINAGL1,full_panel
DisGeNET,Pyelonephritis,1/39,0.0212471852336025,0.1075795846961625,0,0,52.502631578947366,202.2155053364779,EMP1,full_panel
DisGeNET,Prostate cancer recurrent,1/40,0.0217865488821679,0.1075795846961625,0,0,51.15384615384615,195.7382752343542,PROS1,full_panel
DisGeNET,Chronic diarrhea,1/42,0.0228644657337732,0.1075795846961625,0,0,48.65365853658537,183.82185575175376,HEXB,full_panel
DisGeNET,Aortic aneurysm without mention of rupture NOS,1/42,0.0228644657337732,0.1075795846961625,0,0,48.65365853658537,183.82185575175376,ANGPT2,full_panel
DisGeNET,Ketotic hypoglycemia,1/43,0.0234030191755172,0.1075795846961625,0,0,47.49285714285714,178.3304657718936,MCEE,full_panel
DisGeNET,Dissection of aorta,1/43,0.0234030191755172,0.1075795846961625,0,0,47.49285714285714,178.3304657718936,ANGPT2,full_panel
DisGeNET,Proliferative retinopathy,1/43,0.0234030191755172,0.1075795846961625,0,0,47.49285714285714,178.3304657718936,ANGPT2,full_panel
DisGeNET,Pyruvate Carboxylase Deficiency Disease,1/43,0.0234030191755172,0.1075795846961625,0,0,47.49285714285714,178.3304657718936,PROS1,full_panel
DisGeNET,Autonomic nervous system disorders,1/44,0.0239413027935232,0.1075795846961625,0,0,46.38604651162791,173.11969096681065,ANGPT2,full_panel
DisGeNET,CARCINOMA OF VULVA,1/44,0.0239413027935232,0.1075795846961625,0,0,46.38604651162791,173.11969096681065,CLDN5,full_panel
DisGeNET,Diminished sweating,1/45,0.02447931669919,0.1075795846961625,0,0,45.32954545454545,168.16929253740548,HEXB,full_panel
DisGeNET,Purpura,1/45,0.02447931669919,0.1075795846961625,0,0,45.32954545454545,168.16929253740548,PROS1,full_panel
DisGeNET,Thrombus,1/46,0.0250170610222384,0.1075795846961625,0,0,44.32,163.46090194189088,PROS1,full_panel
DisGeNET,Hypohidrosis,1/46,0.0250170610222384,0.1075795846961625,0,0,44.32,163.46090194189088,HEXB,full_panel
DisGeNET,Moyamoya disease 1,1/46,0.0250170610222384,0.1075795846961625,0,0,44.32,163.46090194189088,ANGPT2,full_panel
DisGeNET,Disseminated Intravascular Coagulation,1/46,0.0250170610222384,0.1075795846961625,0,0,44.32,163.46090194189088,PROS1,full_panel
DisGeNET,Disseminated neuroblastoma,1/47,0.0255545358769434,0.1075795846961625,0,0,43.35434782608696,158.97781166869382,TINAGL1,full_panel
DisGeNET,Glioma,4/2211,0.0259605676491223,0.1075795846961625,0,0,4.604052042203379,16.810206718352408,CLDN5;ANGPT2;HEXB;EMP1,full_panel
DisGeNET,Corneal Neovascularization,1/48,0.0260917413851551,0.1075795846961625,0,0,42.42978723404255,154.70479323760136,ANGPT2,full_panel
DisGeNET,"stage, prostate cancer",1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,PROS1,full_panel
DisGeNET,Erythroblastosis,1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,PROS1,full_panel
DisGeNET,Idiopathic generalized epilepsy,1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,PROS1,full_panel
DisGeNET,Moyamoya Disease,1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,ANGPT2,full_panel
DisGeNET,Carcinosarcoma,1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,ANGPT2,full_panel
DisGeNET,Muscular fasciculation,1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,HEXB,full_panel
DisGeNET,Nephrosis,1/50,0.0271653448579923,0.1075795846961625,0,0,40.69387755102041,146.73452100035948,ANGPT2,full_panel
DisGeNET,Metaplasia,1/51,0.0277017430592618,0.1075795846961625,0,0,39.878,143.01287394480332,CLDN5,full_panel
DisGeNET,Angioimmunoblastic Lymphadenopathy,1/51,0.0277017430592618,0.1075795846961625,0,0,39.878,143.01287394480332,ANGPT2,full_panel
DisGeNET,"Prostate cancer, familial",1/53,0.0287737329936235,0.1106682038216291,0,0,38.340384615384615,136.0428936891653,PROS1,full_panel
DisGeNET,Cystitis,1/56,0.0303797035423347,0.1157322039707991,0,0,36.24363636363636,126.63456015986765,EMP1,full_panel
DisGeNET,Pneumocystis jiroveci pneumonia,1/57,0.0309144903817854,0.1163027627650343,0,0,35.59464285714286,123.7458530082544,EMP1,full_panel
DisGeNET,Hepatosplenomegaly,1/58,0.0314490090797197,0.1163027627650343,0,0,34.96842105263158,120.96932931919562,HEXB,full_panel
DisGeNET,Urinary Incontinence,1/59,0.0319832597603844,0.1163027627650343,0,0,34.36379310344827,118.2988232215442,HEXB,full_panel
DisGeNET,Well Differentiated Pancreatic Endocrine Tumor,1/59,0.0319832597603844,0.1163027627650343,0,0,34.36379310344827,118.2988232215442,ANGPT2,full_panel
DisGeNET,Anaplastic Oligodendroglioma,1/59,0.0319832597603844,0.1163027627650343,0,0,34.36379310344827,118.2988232215442,ANGPT2,full_panel
DisGeNET,Cavernous Hemangioma of Brain,1/60,0.03251724254582,0.1171792524173694,0,0,33.77966101694916,115.72860487101576,CLDN5,full_panel
DisGeNET,Retinopathy of Prematurity,1/64,0.0346504971189346,0.1237517754247665,0,0,31.62857142857143,106.3492751339043,ANGPT2,full_panel
DisGeNET,Thyroid Nodule,1/66,0.0357155201450245,0.123923524847373,0,0,30.65230769230769,102.13869848967184,ANGPT2,full_panel
DisGeNET,Congenital arteriovenous malformation,1/66,0.0357155201450245,0.123923524847373,0,0,30.65230769230769,102.13869848967184,ANGPT2,full_panel
DisGeNET,Shigella Infections,1/66,0.0357155201450245,0.123923524847373,0,0,30.65230769230769,102.13869848967184,EMP1,full_panel
DisGeNET,Tongue Carcinoma,1/67,0.0362476310178566,0.123923524847373,0,0,30.18636363636364,100.13967676460432,PROS1,full_panel
DisGeNET,Cerebral Hemorrhage,1/67,0.0362476310178566,0.123923524847373,0,0,30.18636363636364,100.13967676460432,PROS1,full_panel
DisGeNET,Thin skin,1/68,0.0367794749552908,0.1246761862891213,0,0,29.734328358208955,98.20699568293152,PROS1,full_panel
DisGeNET,"Angina, Unstable",1/70,0.0378423625037638,0.1261412083458793,0,0,28.869565217391305,94.52837096535384,ANGPT2,full_panel
DisGeNET,Metabolic acidosis,1/70,0.0378423625037638,0.1261412083458793,0,0,28.869565217391305,94.52837096535384,MCEE,full_panel
DisGeNET,Marfan Syndrome,1/73,0.0394346948215383,0.1282429099887427,0,0,27.6625,89.43588520720674,ANGPT2,full_panel
DisGeNET,Urinary tract infection,1/73,0.0394346948215383,0.1282429099887427,0,0,27.6625,89.43588520720674,EMP1,full_panel
DisGeNET,Inborn Errors of Metabolism,1/73,0.0394346948215383,0.1282429099887427,0,0,27.6625,89.43588520720674,HEXB,full_panel
DisGeNET,Chronic heart failure,1/74,0.0399649396748714,0.1289191602415208,0,0,27.28219178082192,87.84191112168185,ANGPT2,full_panel
